time;open;high;low;close
2008-09-01T07:00:00Z;4647.015;4695.3;3346.65;3500.496
2008-10-01T07:00:00Z;3596.067;3896.1;2980.35;3521.475
2008-11-03T07:00:00Z;3599.73;4079.25;3213.783;3396.6
2008-12-01T07:00:00Z;3399.93;3995.001;3205.125;3812.85
2009-01-02T07:00:00Z;3796.2;3985.344;3596.4;3871.125
2009-02-02T07:00:00Z;3862.8;3996.333;3296.7;3299.031
2009-03-02T07:00:00Z;3295.035;3624.705;3166.83;3512.817
2009-04-01T07:00:00Z;3563.1;3911.418;3396.6;3571.425
2009-05-04T07:00:00Z;3663;4128.534;3525;3600
2009-06-01T07:00:00Z;3622;3824;3150;3798
2009-07-01T07:00:00Z;3800;4480;3750;3865
2009-08-03T07:00:00Z;4000;4375;3756;4341
2009-09-01T07:00:00Z;4340;4598;4180;4322
2009-10-01T07:00:00Z;4498;4699;4111;4400
2009-11-02T07:00:00Z;4310;4370;3700;3732
2009-12-01T07:00:00Z;3750;3850;3250;3745
2010-01-04T07:00:00Z;3673;3745;3260;3319
2010-02-01T07:00:00Z;3322;3500;3255;3355
2010-03-01T07:00:00Z;3400;3514;3301;3415
2010-04-01T07:00:00Z;3432;3819;3390;3707
2010-05-03T07:00:00Z;3740;3749;3373;3700
2010-06-01T07:00:00Z;3695;3937;3560;3775
2010-07-01T07:00:00Z;3725;3850;3261;3408
2010-08-02T07:00:00Z;3442;3575;3299;3360
2010-09-01T07:00:00Z;3360;3875;3309;3850
2010-10-01T07:00:00Z;3831;3849;3545;3621
2010-11-01T07:00:00Z;3642;3749;3495;3511
2010-12-01T07:00:00Z;3500;3876;3500;3800
2011-01-03T07:00:00Z;3805;3920;3502;3518
2011-02-01T07:00:00Z;3518;3714;3377;3545
2011-03-01T07:00:00Z;3545;3715;3412;3700
2011-04-01T07:00:00Z;3716;3916;3633;3825
2011-05-02T07:00:00Z;3819;3895;3540;3640
2011-06-01T07:00:00Z;3607;3780;3438;3680
2011-07-01T07:00:00Z;3695;3750;3526;3574
2011-08-01T07:00:00Z;3664;3664;3325;3580
2011-09-01T07:00:00Z;3587;3634;3136;3203
2011-10-03T07:00:00Z;3230;3450;3017;3064
2011-11-01T07:00:00Z;3064;3067;2778;2900
2011-12-01T07:00:00Z;2920;3026;2840;2905
2012-01-03T07:00:00Z;2842;2950;2842;2950
2012-02-01T07:00:00Z;2950;2975;2575;2584
2012-03-01T07:00:00Z;2550;2668;2250;2400
2012-04-02T07:00:00Z;2387;2449;2251;2378
2012-05-02T07:00:00Z;2400;2470;2251;2291
2012-06-01T07:00:00Z;2280;2280;1865;1899
2012-07-02T07:00:00Z;1960;1960;1602;1796
2012-08-01T07:00:00Z;1816;2100;1719;1921
2012-09-03T07:00:00Z;1903;2100;1755;1760
2012-10-01T07:00:00Z;1764;1975;1702;1825
2012-11-01T07:00:00Z;1830;1833;1500;1545
2012-12-03T07:00:00Z;1540;1734;1491;1680
2013-01-01T07:00:00Z;1695;1734;1612;1664
2013-02-01T07:00:00Z;1686;1692;1510;1520
2013-03-01T07:00:00Z;1538;1554;1350;1500
2013-04-02T07:00:00Z;1524;1525;1260;1280
2013-05-02T07:00:00Z;1298;1525;1134;1490
2013-06-03T07:00:00Z;1493;1800;1437;1660
2013-07-01T07:00:00Z;1639;1987;1625;1938
2013-08-01T07:00:00Z;1938;2367;1935;2290
2013-09-02T07:00:00Z;2300;2477;2130;2443
2013-10-01T07:00:00Z;2450;2944;2405;2625
2013-11-01T07:00:00Z;2627;2799;2544;2680
2013-12-02T07:00:00Z;2727;2821;2555;2800
2014-01-02T07:00:00Z;2800;3495;2785;3025
2014-02-03T07:00:00Z;3025;3180;2858;3117
2014-03-03T07:00:00Z;3117;3418;2963;3365
2014-04-01T07:00:00Z;3386;3994;3379;3760
2014-05-02T07:00:00Z;3791;3994;3524;3870
2014-06-02T07:00:00Z;3900;4692;3882;4570
2014-07-01T07:00:00Z;4599;5045;4502;4967
2014-08-01T07:00:00Z;4959;5989;4814;5715
2014-09-01T07:00:00Z;5767;6290;4847;5463
2014-10-01T07:00:00Z;5463;6201;4941;5856
2014-11-03T07:00:00Z;5819;6990;5662;6871
2014-12-01T07:00:00Z;6900;7135;6250;7000
2015-01-02T07:00:00Z;6938;7292;6566;6970
2015-02-02T07:00:00Z;6998;8449;6904;8200
2015-03-02T07:00:00Z;8230;8578;6835;7920
2015-04-01T07:00:00Z;7920;8476;7849;8200
2015-05-04T07:00:00Z;8250;8260;6768;6952
2015-06-01T07:00:00Z;6974;7013;5271;6413
2015-07-01T07:00:00Z;6450;6485;5444;6148
2015-08-03T07:00:00Z;6165;6729;5784;6350
2015-09-01T07:00:00Z;6326;6860;5700;6654
2015-10-01T07:00:00Z;6670;7390;6420;7270
2015-11-02T07:00:00Z;7250;7459;5700;6181
2015-12-01T07:00:00Z;6190;6745;5383;6433
2016-01-04T07:00:00Z;6355;6560;5551;6400
2016-02-01T07:00:00Z;6500;6500;4908;5398
2016-03-01T07:00:00Z;5250;6000;5127;5757
2016-04-01T07:00:00Z;5757;6132;5418;5668
2016-05-03T07:00:00Z;5650;5968;5299;5797
2016-06-01T07:00:00Z;5797;7260;5750;6628
2016-07-01T07:00:00Z;6632;6751;6213;6442
2016-08-01T07:00:00Z;6550;6714;5956;6080
2016-09-01T07:00:00Z;6100;6499;5837;6049
2016-10-03T07:00:00Z;6049;6318;5600;6221
2016-11-01T07:00:00Z;6140;7008;5960;6961
2016-12-01T07:00:00Z;6960;7546;6799;7399
2017-01-03T07:00:00Z;7400;7722;7215;7363
2017-02-01T07:00:00Z;7363;7400;6731;6817
2017-03-01T07:00:00Z;6939;7807;6687;7503
2017-04-03T07:00:00Z;7407;7569;6927;7478
2017-05-02T07:00:00Z;7580;8248;7261;7375
2017-06-01T07:00:00Z;7315;8059;5920;6155
2017-07-03T07:00:00Z;6150;6697;6123;6505
2017-08-01T07:00:00Z;6589;6884;5888;6276
2017-09-01T07:00:00Z;6251;6372;5510;5929
2017-10-02T07:00:00Z;5930;5999;5251;5296
2017-11-01T07:00:00Z;5340;5580;4510;4956
2017-12-01T07:00:00Z;4950;4979;4161;4812
2018-01-02T07:00:00Z;4793;5399;4506;5155
2018-02-01T07:00:00Z;5061;5299;4670;5175
2018-03-01T07:00:00Z;5150;5624;5071;5294
2018-04-03T07:00:00Z;5263;5822;5185;5682
2018-05-01T07:00:00Z;5671;5823;5025;5184
2018-06-01T07:00:00Z;5374;5435;4609;4904
2018-07-02T07:00:00Z;4820;5101;4685;5039
2018-08-01T07:00:00Z;5045;5244;4824;5029
2018-09-03T07:00:00Z;4904;5187;4690;5166
2018-10-01T07:00:00Z;5199;5630;4908;5365
2018-11-01T07:00:00Z;5365;5750;5097;5671
2018-12-03T07:00:00Z;5685;6478;5401;6329
2019-01-02T07:00:00Z;6250;6971;5959;6712
2019-02-01T07:00:00Z;6700;7119;6426;7002
2019-03-01T07:00:00Z;7022;7802;6865;7292
2019-04-01T07:00:00Z;7367;8662;7222;8479
2019-05-02T07:00:00Z;8479;9820;8100;9172
2019-06-03T07:00:00Z;9150;10004;9027;9219
2019-07-01T07:00:00Z;9265;9367;8322;8616
2019-08-01T07:00:00Z;8531;8850;7635;7961
2019-09-02T07:00:00Z;7919;8338;7027;7059
2019-10-01T07:00:00Z;7037;7793;6673;6914
2019-11-01T07:00:00Z;6850;7014;4420;4689
2019-12-02T07:00:00Z;4703;4769;3422;3482
2020-01-02T07:00:00Z;3482;3805;2942;3226
2020-02-03T07:00:00Z;3226;3537;2576;2608
2020-03-02T07:00:00Z;2709;3185;1329;2053
2020-04-01T07:00:00Z;2000;2450;1729;2062
2020-05-04T07:00:00Z;2000;2210;1720;1790
2020-06-01T07:00:00Z;1853;3100;1821;2963
2020-07-01T07:00:00Z;2960;3766;2839;2895
2020-08-03T07:00:00Z;2962;2962;2432;2471
